,2glc-sh07,fru-sh07,02glc-sh07,002glc-sh07,mal-sh07,raf-sh07,ac-sh07,2glc-cd103,fru-cd103,02glc-cd103,002glc-cd103,mal-cd103,raf-cd103,ac-cd103,2glc-a28y,fru-a28y,02glc-a28y,002glc-a28y,mal-a28y,raf-a28y,ac-a28y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.11462269415925773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.21099334472547007,0.15071934638508663,0.19856901610507735,0.18958653025880245,0.33186663926465004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.5477744113705117,0.45458779968313223,0.5540367779038232,0.5397029875087368,0.6533344519355461,0.2810849703308537,0.14741767787155816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.8045374896961044,0.7422767288788851,0.8080795147503661,0.7968020081705737,0.806846417130752,0.5838405476036632,0.42752536136971164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.9643384470693738,0.829019404881759,0.9451793288425536,0.9295172283874061,0.9151767221388134,0.7894575408475516,0.5874119660501698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,1.0,1.0,1.0,0.9212362357072293,0.8648778742361495,0.8478881457254773,0.0,0.0,0.0,0.0404426800355287,0.0,0.0,0.0,0.0,0.0,0.0,0.2720419590470592,0.18415343600437825,0.0,0.17738477370017047
10,1.0,0.6090478676595703,0.9576047144031491,1.0,0.9475817070536413,0.881682033293537,0.5136107000183107,0.0,0.0,0.0,0.34336275184008613,0.1184696962810684,0.20582241038222196,0.1273824996487877,0.0,0.0,0.05515764376123068,0.40687520518833153,0.5870353156432154,0.46092562424669953,0.2536796988780538
11,1.0,0.9496539503766582,0.9635854032006592,1.0,0.9607035894129017,0.9652777972360033,0.8349015942433194,0.0,0.04920055667278923,0.3481065429375684,0.8631886609481256,0.19673953081548776,0.40637354535642495,0.3333333333333333,0.0,0.0,0.1871959725749459,1.0,0.7767198989482625,0.9075762643328252,1.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.09923183038505372,0.0,0.056543333097490246,0.04808875709312271,0.1670861061322918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.42875254192604473,0.35871645960905285,0.4305573073270237,0.44667961590258537,0.4809394345121796,0.1737957807856181,0.10505234059083353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.7498355829460848,0.5772602551397891,0.7576910882311604,0.759081328416007,0.7532812243033638,0.5485885928297151,0.3782611399604207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.8518132378035513,0.8089589012068444,0.9196233496935574,0.9220125201845759,0.8509577892263435,0.7731247819350179,0.5814452547892438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.9608989529343516,0.8495979428792365,1.0,1.0,0.9603126034828482,0.8503473480239575,0.8280754670195382,0.0,0.0,0.0,0.1252590776629085,0.09564828461850965,0.0,0.133452979407381,0.0,0.0,0.0,0.4111311240545827,0.3667363701567454,0.3188944950157364,0.3579808211290458
21,1.0,0.9511140405614665,1.0,1.0,0.962988893152468,0.887628737340413,0.7241344364292095,0.0,0.0,0.0,0.3915580575580209,0.13928150622515803,0.13782150869773144,0.0,0.0,0.0,0.07208266754660378,1.0,0.5306543329045001,0.7342366405066164,0.8134692178932919
22,1.0,0.9400870136422604,1.0,1.0,0.9246170846982474,0.9093097812403831,0.7708558565261977,0.0,0.0,0.12006178757158631,0.6521776833001537,0.18335792024968542,0.39600104994337393,0.20568796889091856,0.0,0.0,0.17767039096594564,1.0,0.8028987091136065,0.8406148859567733,0.8744558333768415
23,1.0,1.0,1.0,0.8895066639623992,0.9629520811750804,0.9659702049253522,0.8494327029329029,0.0,0.06092675769090682,0.2509163962609579,0.8874510330103736,0.25143788173737464,0.4328811986619185,0.8717691817185313,0.09510302961764823,0.11823387539879415,0.27927905240280054,0.7484451558492845,0.762076401993173,0.7351210559561441,0.6893813349618441
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.03501314088950384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.3526914429592017,0.2709799800826964,0.34033167295295347,0.3418842342153225,0.28719580770613207,0.13304962329564188,0.09425917154468683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.6394673431133073,0.6503176565825598,0.6983599047590716,0.7293378406191148,0.6049049682642192,0.5017862988127094,0.36241410742413366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.8678367187178804,0.8504120178994014,0.9046581286848455,0.8804715825337034,0.8104968556900256,0.7746600188739486,0.612128290054258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089843410300906,0.051200783267001344,0.0,0.19227913603999477
31,0.9375537345822966,0.9516878043759269,1.0,1.0,0.9055453465459492,0.8576817148994046,0.6193148246732291,0.0,0.0,0.0,0.37319710589492683,0.10536892601006546,0.17946186257631325,0.0,0.0,0.0,0.0,1.0,0.39151636400183215,0.4110249676659545,0.5965811993303224
32,1.0,0.9523454974226445,1.0,1.0,0.9278336433839692,0.8873767449188716,0.864903883393867,0.0,0.0,0.10220670985321396,0.5980504042236928,0.17946861003613282,0.3939556497229682,0.3333333333333333,0.036388652713169954,0.0,0.059163551783600526,0.6119846407912524,0.7752388549745141,0.7614205015064472,0.7250987347938178
33,0.9657115983278167,0.9534742108493672,1.0,1.0,0.9211378558342943,0.9128212226285268,0.7612751281208596,0.0,0.03741759333453467,0.10945901732354282,1.0,0.2329636755509009,0.478252222467741,0.8705243610011685,0.14868583750844175,0.1236231174943719,0.15371374552891862,0.6384600237653755,0.7316144360257738,0.7398557601815826,0.6902723782640118
34,1.0,1.0,1.0,0.9660826174331102,0.921860169718617,0.9530640872834297,0.811922389772632,0.08356584188053963,0.08817974137790317,0.1786880925131017,0.864886155968268,0.3136724484536743,0.836353817696926,0.8051421069434461,0.22854288959784572,0.21782067867377375,0.2412617551734998,0.6665177329969374,0.7896267133731754,0.7743737046060731,0.7228190524437946
35,1.0,1.0,1.0,0.8570202515570319,1.0,1.0,0.9079086724395836,0.18252550448567492,0.19865905680528287,0.2797179498737581,0.697011825690434,0.4334280104645008,1.0,0.7472957400782579,0.37848527261354575,0.34700469171377235,0.3780156268485002,0.7346190447580035,0.8375761335881254,0.7688016464111377,0.8046254402415919
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.2283976507447664,0.17958450317742444,0.19304866701339543,0.19680506841043013,0.11795855741835004,0.06681091201191847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.6025855873649707,0.5722509025456047,0.6200592921630862,0.6625727708501331,0.49056816216944177,0.45085176445769365,0.3552972455104393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.7940791941361985,0.807896549238334,0.8407240097697696,0.8706368811740299,0.7308681587427278,0.7734118784150587,0.5948348448728995,0.0,0.0,0.0,0.1105624909396009,0.0,0.0,0.0,0.0,0.0,0.0,0.3681287361683645,0.05562995198695436,0.04813289421296763,0.2670901973092528
42,0.9390119253175513,0.9563489459159529,0.9526209202079547,1.0,0.849162011800871,0.8731887878707093,0.855503456719611,0.05068533051425342,0.0,0.12525539894434815,0.3765513965665683,0.11706848504061333,0.1891210487587968,0.13110758213757798,0.0,0.0,0.05319629244755406,0.876661463698028,0.4361982109550044,0.421270985796983,0.8202015633991274
43,0.9512356918032249,1.0,1.0,1.0,0.9173230701364843,0.9049274288352293,0.8894513530944446,0.09722569295373466,0.09781521412321674,0.14674535800747998,1.0,0.2874728316191472,0.2846765121025712,0.6666666666666666,0.18953360265149097,0.16399374864678654,0.20472194660401216,0.6863676994356904,0.6624629453587505,0.6648586703455804,0.6803216000507972
44,0.9576251351300442,0.953200654425225,0.9600306459622626,1.0,0.882294618208198,0.9192128096064671,0.8267724145122602,0.20433861120065724,0.13768246410014603,0.2094146908840587,0.8707766122842693,0.34036169981862346,0.7439396263598445,0.8816804929769226,0.29593013838322396,0.25149683596452466,0.3134987486444345,0.6781923237970547,0.765695716134608,0.7684459035035682,0.7562950930691911
45,1.0,0.964291743786819,1.0,1.0,0.9645119026816245,0.962055126087792,0.8563758523639393,0.25364917741154214,0.23174589885479216,0.267312696856858,0.7650454936896223,0.4094408060322385,0.9276856055428144,0.708780689118778,0.378344811766457,0.3338088860176917,0.40092038239122485,0.7055336103739788,0.8312057943777519,0.8090093782236956,0.7888810676657566
46,1.0,0.9650106765994652,1.0,0.9279996905784423,0.962085653398856,0.9585713185227114,0.9128406155994,0.3271126493108343,0.3566189637595525,0.3250140470710565,0.7287729754694375,0.49521835478875637,1.0,0.7444117464003247,0.41786594954044265,0.4468367035045399,0.5029383845341655,0.7617571714875404,0.8966501515511283,0.8077199549870788,0.8165173019476608
47,1.0,1.0,1.0,0.8237350400844162,1.0,0.9552026895631759,0.9160123909416885,0.48642218972019347,0.47106915826610346,0.45867478132458483,0.8995019313679945,0.6439948617006518,0.9038650810810406,0.7471216739512907,0.6568212148861358,0.6334160516381778,0.664948997336515,0.7729508597398951,0.9050651359462932,0.8103179089482507,0.8482118543520086
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.10396909520567899,0.03814765579960895,0.14047665475638607,0.0,0.042452493348532704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.5130185879729988,0.3917905315284705,0.5399842072312531,0.4793259555701186,0.35017793684060616,0.344401115026292,0.2869850307278817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.7782236642341284,0.7349584253664515,0.8267617071002883,0.826251126060425,0.636384251105859,0.7140344520928431,0.6302618242466024,0.0,0.0,0.0,0.32240673218617566,0.04451362442618176,0.0,0.0,0.0,0.0,0.0,0.38931707452976055,0.05053167058958499,0.03549524726083195,0.26907367278000477
53,0.8868543303265878,0.9058692178035921,1.0,0.9654246305663099,0.7947181606718642,0.8831115136446902,0.9226277345750219,0.12033226559884347,0.11982689980392296,0.17750605186268542,0.7928381325075388,0.21502760614982797,0.19370741673255196,0.2743233386958126,0.12146788696463835,0.09224388166315645,0.13278591117954158,0.6804979062540782,0.4293280423855155,0.4110652706677756,0.7403534199366444
54,1.0,1.0,1.0,1.0,0.8607246079293532,0.9614433593739268,0.7277949892848751,0.27589796069677636,0.2409398969350168,0.29611518184362806,0.860778209612664,0.370582039469435,0.7093023145107433,0.8708410479106866,0.3026420428654743,0.2806911818897336,0.30485448323347625,0.7599385176065797,0.6788004291491476,0.6869632123103973,0.7438862235643687
55,0.9152032662561463,1.0,1.0,1.0,0.9156419787791442,1.0,0.7884492573001257,0.3537827238798055,0.33348902413074727,0.35947358671506974,0.8260301375412976,0.46927445429557907,0.6973379311155948,0.8589023698266195,0.44570710674679564,0.4143889021976628,0.4434717792520236,0.7474327344848491,0.7871077498243043,0.8062514110567155,0.7929347353968444
56,0.9572741509692871,1.0,0.9661021399567425,1.0,0.8916474317528009,0.9664238422905235,0.8887675866529344,0.4806952382825349,0.437624418163653,0.4708174465463356,0.6957430802587713,0.5263767293700085,0.7127315322149208,0.6482625846969285,0.5564894039708957,0.5137224938246189,0.5457883572650697,0.7992414930622425,0.8305910343654664,0.8389147837270471,0.8214389271451705
57,0.9609659928307116,0.9604085510406376,1.0,1.0,0.9291918811063703,0.9562051350070684,0.8733950884948701,0.5301462778905974,0.5152928773266833,0.5203119059974181,0.7475794299887873,0.5985015476143578,0.6528256341559046,0.6489065495063594,0.6434243392500562,0.603088350160481,0.6198769372632916,0.8257645337313395,0.8873310775224539,0.896019007324111,0.8311733649853661
58,1.0,1.0,1.0,0.8836272525221297,0.9630562038330859,0.9641926963384674,0.899110960604706,0.641968534180312,0.61489415783461,0.5924605259355755,0.7600849572091581,0.6641257907470632,0.6621417564198863,0.6812288454530138,0.7412257538334028,0.6980967855977037,0.7086753523729817,0.9152586810522787,0.9046514290991746,0.8927046999008778,0.8396389155984657
59,1.0,1.0,1.0,0.8293623191827774,0.9625439349102917,1.0,0.9169999509967557,0.7513862214714885,0.7316557767881414,0.7249198680760773,0.867325709097306,0.7472374416893338,0.6659146848365471,0.6155692416751332,0.7948463610765,0.7706886739308,0.7761678750140798,0.9274306215488393,0.9504314961754973,0.8912066864417318,0.8989598820058472
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.034060340834982404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.3536453527497853,0.2186950626139852,0.37421214843375444,0.313713831500464,0.18589606467704603,0.22233951326606438,0.21990228997105973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06633659743918209,0.0,0.0
63,0.741632425546586,0.6382448190188654,0.7695549657435502,0.7459361642194816,0.48818047929787856,0.6548545292864195,0.5345924950355747,0.0,0.0,0.0,0.3290029077136717,0.0,0.0,0.055031862802805254,0.0,0.0,0.0,0.3932479412556555,0.0,0.0,0.1401560296638287
64,0.9145228059683236,0.873534067574389,0.9585764628840049,0.9262423645633492,0.709056006365099,0.8929174167349117,0.7411240882737263,0.2322462918698928,0.16456572562136,0.24174122009001084,1.0,0.24674202987720847,0.38435728729934376,0.0,0.15578397288115012,0.09902493002628916,0.15475884971395631,0.7514026007818883,0.25207577229875905,0.3424726063665755,0.6126484039986669
65,0.9592575988063489,1.0,1.0,1.0,0.8129028581469931,1.0,0.9406678408485251,0.421779016557239,0.3940251994420055,0.4679708107843771,0.6951108445533242,0.46571756147801713,0.6274253965486013,1.0,0.42832139439473216,0.40167141796406186,0.4146957468211323,0.8767254274924645,0.6381460305779085,0.6897191068373648,0.7607538329564448
66,0.9638947137514152,1.0,1.0,0.9649950849401566,0.8518768767605582,1.0,0.8061095553517775,0.5763011991957104,0.5183361221065353,0.6668392806005424,0.870284265862599,0.591111331628198,0.7179170865234954,0.7511452137689333,0.6340397931609353,0.6082995872426454,0.6113391231210956,0.9623764191708335,0.7697744362164131,0.8552861704816109,0.8199409052480718
67,0.9613952375335361,1.0,1.0,0.9598054671532358,0.8632119650101443,1.0,0.8620901971702869,0.6600860702166659,0.6304806749903568,0.7053799086558479,0.8740140469883322,0.6882152545778512,0.740823714607577,0.6754750396144047,0.7500614067475847,0.7197480326664286,0.7169863200051433,0.9631118583157502,0.7950772259900569,0.917363826216533,0.8247737601640194
68,0.9635135608935282,1.0,1.0,1.0,0.8730767195729215,1.0,0.8919123713982757,0.7096959781636848,0.6891610586821312,0.7670593101064485,0.9281520292447875,0.7378034868246393,0.7442436851726755,0.6770375047315463,0.8009785805580485,0.7711950151775073,0.7521517922844239,0.9572954121556655,0.8506171868305707,0.9530287677077617,0.8337986076431566
69,1.0,0.9623202584421408,1.0,0.9628068545823131,0.8823257592683894,1.0,0.9036400204093583,0.7737325660861235,0.7597196102932365,0.7746162024051497,0.8626390746671554,0.7828204986645564,0.7666951414491039,0.7021699542296679,0.8140342482688977,0.8009744342261055,0.7742205456234985,1.0,0.8650811460733117,0.9560093965535664,0.8468649576694217
70,0.9474008670736483,1.0,1.0,0.8955155414536766,0.9102087444371539,1.0,0.6666666666666666,0.8139180072668838,0.8288704653855806,0.8368956842924216,0.8968530721545019,0.819456785587636,0.8110230779166464,0.7317696289251905,0.837905866271084,0.8243986939739997,0.836643674157199,1.0,0.8996838020992083,0.9206897965473294,0.884112229640492
71,1.0,1.0,1.0,0.7965214644138675,0.9073049485693981,1.0,0.9284331481447734,0.9659985572839817,0.9451036456608994,0.8823318388113013,0.8099284289066627,0.9587954279932304,0.8042001355230445,0.7614798056558002,0.8612261087278431,0.8703388767137906,0.9086978400614627,0.9534137386361836,0.8562072437597193,0.9609785387096202,0.9348689329910976
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.06938517939499467,0.0,0.09068577261152971,0.18159211071758616,0.0,0.07267273715122345,0.08855765034253871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.4513235898955217,0.3014234543758331,0.4910238336033239,0.6089025866388749,0.20428019065322287,0.5472727396810685,0.4908013920239247,0.0,0.0,0.0,0.22360743620180065,0.0,0.0,0.060534653379360516,0.0,0.0,0.0,0.21138376065489198,0.0,0.0,0.07998870123842101
75,0.7979489689098366,0.7341899166316631,0.8233210267422084,0.8636740238132941,0.4494871981732517,0.8857209228178847,0.703754773937061,0.23071787378118444,0.17961012928465234,0.3812880207214244,0.7136673016153519,0.24396332158304898,0.30681432757249877,0.5059203718137254,0.14689376908525673,0.12032496840087388,0.20097166418586845,0.7117082983844343,0.2116442298166337,0.27313736048918974,0.4384674759167033
76,0.9600049288180735,0.9642665678886351,1.0,0.9601442866556215,0.6630754198291963,0.9594083134517305,0.730036875913866,0.5424039033705409,0.5073408908337833,0.6818104513856726,0.9269718531852184,0.5476984216585624,0.6579418885740097,0.6760295597534766,0.5600581770781513,0.502260260933974,0.594358376128759,0.9227168551355058,0.43501520494269913,0.7295194877673987,0.7156584958772655
77,0.9537582580590044,0.9555079911550122,1.0,0.9641919242645244,0.7656518972700858,1.0,0.73501507411274,0.7123085233277923,0.7142429017322081,0.7995650184863066,0.9654446571711284,0.7338157128735753,0.7430154718920994,0.9123230125044701,0.7396980481185912,0.7083705306272735,0.7783783989988865,1.0,0.6564233627911804,0.9167194655362446,0.7588832641505222
78,0.9586284457008426,1.0,1.0,0.959877080818257,0.8233035483219283,1.0,0.762283551563698,0.8009935843117307,0.8040303763392004,0.8975487955401327,0.9305237257366868,0.8150442351938273,0.8807232717903252,0.8370057261391572,0.8501475692701193,0.8509294815820908,0.8646036110887496,1.0,0.7826455736778346,1.0,0.7409517718952728
79,0.9641876785325891,1.0,1.0,0.9594659991028566,0.8463887823034826,1.0,0.8294421792430597,0.8540814094578281,0.8872041016996838,1.0,0.8925261987458981,0.8939969562589588,0.9228068320562528,0.7146639210920066,0.9553198964273593,0.9130807705062046,0.8790997781068011,1.0,0.8019411171503253,1.0,0.8193362415300128
80,0.9660699781335973,1.0,1.0,0.9544606350508363,0.8441643051996813,1.0,0.8914175944349477,0.862499730426427,0.9021367579729089,1.0,0.9242988427156318,0.9012926411518242,0.958638778982953,0.7246131856895639,0.9268456495814302,0.9122009867020009,0.8793547081729066,1.0,0.8416041501371985,1.0,0.7797869655571109
81,1.0,1.0,1.0,0.9517366926564158,0.8636864911225436,1.0,0.9044708301218489,0.9613927937494658,0.9576153514776341,1.0,0.9122239412620794,0.9545203605642092,0.9542142052200595,0.7045336901690288,0.9276855605073635,0.917149308798285,0.941733393724145,1.0,0.8871785473447494,1.0,0.818855151338425
82,1.0,1.0,1.0,0.9063829737792006,0.9039331106781288,1.0,0.9127803309198725,1.0,1.0,1.0,0.8679245444162519,0.9576975963419193,1.0,0.7495180782412749,1.0,0.8824311520203422,1.0,1.0,0.8307929500267145,1.0,0.8450963096672414
83,1.0,1.0,1.0,0.7623406751499878,0.8336378598407124,1.0,0.9323519521488235,1.0,1.0,1.0,0.731888600577519,0.6666666666666666,0.9540249927593841,0.8587992719520138,0.9191055838426058,0.9646105560378696,1.0,0.9109778688418436,0.811375780212829,1.0,0.8550629225207166
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.1509046820146732,0.05568264428500105,0.13145078792510426,0.035726536960787876,0.0,0.3155287009444554,0.6339550380149022,0.0,0.0,0.0,0.4937220711975991,0.04931718859075392,0.17859498082829775,0.7963220930214261,0.049061675823213045,0.0,0.1425536776634808,0.0403955339832998,0.0,0.4849700379677519,0.15950760162260033
86,0.4739556162588883,0.31947696407303566,0.5321722728468473,0.2707279189720801,0.034321391888034146,0.6404563772411447,0.7821281783730605,0.0,0.0,0.0,0.734661915301607,0.09465190611514863,0.4352442058603563,0.9527987562317696,0.054492957010483956,0.0,0.2509208586827753,0.2582778884509486,0.4322656606648485,0.8204522439659359,0.44921660741308783
87,0.676623700958237,0.5059839815258375,0.6892495386695651,0.7534892195811853,0.04512843325318706,1.0,0.901737021503886,0.03783153481797478,0.0,0.0,0.8126157149995251,0.12011778879553557,0.5622114443301434,0.9180360738175802,0.061396278617960626,0.0,0.3447317354528642,0.5455377976300663,0.3977846731961072,1.0,0.587730305387392
88,0.7271391937658982,0.6100868644065736,0.7600769492925016,0.8393957648013641,0.08380573145148551,1.0,0.8960029448702344,0.04069795871371313,0.0,0.0,0.8238558005657949,0.13757360236654992,0.5441432508166238,0.872962551149806,0.07189581217552186,0.0,0.3865616698107897,0.8036925756930297,0.5531154855063923,0.9476072344148214,0.6931539953796283
89,0.7933206666695175,0.6461307047838162,0.7771232640709779,0.8644085644731274,0.0961196667514555,1.0,0.8570212572536757,0.043804786120349194,0.0,0.0,0.8387562861555508,0.1128523052620652,0.5731453088244264,0.9232765144282565,0.12414841257957847,0.043177687151860246,0.5015246977836221,0.8921216605786316,0.6422095719368585,1.0,0.6992193684732563
90,0.7931636777044825,0.6793357861268069,0.7880697923750456,0.8618521402559213,0.11090821865882455,1.0,0.8475503241675963,0.049651276370169924,0.0,0.0,0.8819962325233058,0.11147927136542597,0.5884813658086591,0.9040506153102049,0.11451274127086301,0.04777869778890425,0.5143172418800367,0.898984994408696,0.6776117946451997,1.0,0.750544185859695
91,0.7847497302218635,0.7157466443324071,0.8104221880203658,0.8388863332277285,0.12990176764927647,1.0,0.8876547307789107,0.044915922017367466,0.0,0.11216254803023162,0.8271145393836252,0.10243319073274133,0.6715647533733974,0.9493927310499756,0.06825947592081505,0.04923391840139114,0.5370471323800472,0.8514953464479923,0.43727315529516525,1.0,0.5026183780345602
92,0.780450396433264,0.6967264634529261,0.8080613673004721,0.858321134743718,0.18746679542025046,1.0,0.9032896947213299,0.11354148039616097,0.0,0.157006072334767,0.8368660892359093,0.09891430064846769,0.649540493008224,0.885575582883603,0.08805639957697069,0.10345404781045812,0.5484353014527727,0.9044654290108105,0.7135237259397341,1.0,0.771223847341057
93,0.8446278006619913,0.7307564354296563,0.8112800320618003,0.8561312506466887,0.3020972922008353,1.0,0.950157783008133,0.13763731367815954,0.03641610196953127,0.2893094950101211,0.8581016144363586,0.19740251349908802,0.7027676081082436,0.891760366616119,0.08451400703489158,0.15108439510169533,0.5571203205980432,0.9054046385228817,0.7239283840964092,1.0,0.7840501760337951
94,0.8043023495876541,0.7237468429253715,0.8003621105842159,0.772641240630728,0.4199622631380293,1.0,0.9601145840545126,0.2342158048187951,0.23347403255916266,0.4758779244768552,0.7473725159382547,0.3315597481540583,0.7014201545330119,0.8170340919549122,0.12992631937513074,0.23009347366334662,0.5579065102658609,0.8511226041236296,0.7013394855253431,1.0,0.7868428612365449
95,0.8035413514276306,0.7309352783432921,0.7932522157734837,0.6882537125999715,0.33025691214087166,1.0,0.6309396845255242,0.28640883796111877,0.3028158591764953,0.5283493333209703,0.7200295338204287,0.38796551564699633,0.7407248748744628,1.0,0.14523240263488443,0.27360134627031274,0.5983696690138116,0.7995327165411132,0.6683127467282565,1.0,0.8145226487825505
